id,created_by,created_date,modified_by,modified_date,ba_desc_arabic,ba_desc_english,bl_local_no,business_name_arabic,business_name_english,cbls_no,city,company_id,domain_presence_score,domain_vintage,economic_department,elastic_search_sync_status,email,est_date,expiry_date,expiry_date_in_date_format,full_address,gmap_full_address,gmap_international_phone_no,gmap_location,gmap_name,gmap_phone_no,gmap_photo_url,gmap_rating,gmap_trigger_date,gmap_types,gmap_website_url,gsearch_email,gsearch_full_address,gsearch_mobile_no,gsearch_phone_no,gsearch_trigger_date,gsearch_website_url,integration_gmap_flag,integration_gsearch_flag,integration_wayback_flag,integration_zgis_flag,is_already_updated_place,is_already_updated_wayback_archive,is_branch,legal_type,mobile_no,nationality,parent_bl_no,phone_no,po_box,registration_ed_branch,status,visa_allocation_quota,visa_approved,visa_cancelled,visa_requested,visa_used,wayback_trigger_date,website_address,website_url,wps,zgis_categories,zgis_full_address,zgis_landmarks,zgis_location,zgis_name,zgis_phone_no,zgis_photo_url,zgis_po_box,zgis_rating,zgis_schedule,zgis_social_urls,zgis_trigger_date,zgis_website_url
fc54105a-fe2a-472c-a22d-0c5546a8d1dd,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:06:53.130288,": الاستثمار في المشروعات  التجارية وتأسيسها وادارتها,",": Investment in Commercial Enterprises &amp; Management,",1049903,هوريزون روبيس للاستثمار ش.ذ.م.م,HORIZON RUBIS INVESTMENT L.L.C,11857100,Dubai,,,,Dubai Department of Economy & Tourism,White,Shussain760@gmail.com,2022-03-30,2024-03-29,2024-03-29 00:00:00.000000,Bur Dubai Al Barshaa 1,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,,,,,,Dubai Department of Economic Development,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc53a92e-c903-4d2e-842a-6aeebdaab70c,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:25:31.125283,"تجارة ملابس  الاطفال,تجارة الملابس  الجاهزة الرجالية,تجارة الملابس  الجاهزة النسائية,تجارة الملابس الجاهزة,","Babywear Trading,Men''s Garment Trading,Ladies'' Garments Trading,Readymade Garments Trading,",965415,وديمه لتجارة الملابس,WDEEMH GARMENTS TRADING,11679107,,1231170,,,Dubai Department of Economy & Tourism,White,Wdeemh.ae@gmail.com,2021-07-02,2024-07-01,2024-07-01 00:00:00.000000,,,,,,,,,2023-12-26 08:37:47.245616,,,,,,,2023-12-26 08:37:47.245616,,false,false,false,false,false,,No,Establishments,,EMIRATES,,971547789918,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 08:37:47.245616,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 08:37:47.245616,
fc53856c-34fd-4d99-9a20-f3ba437f8801,System,2024-03-24 01:53:26.823000,System,2024-07-17 09:19:54.661604,"تجارة عامة,","General Trading,",761338,سرعه الابتكار للتجارة العامه ذ م م,SURAA AL IBTEKAR GENERAL TRADING L L C,11305777,Sharjah,952173,,,Sharjah Economic Development Department,White,,2018-05-29,2024-05-29,2024-05-29 00:00:00.000000,شارع المليحه  صناعية رقم18/الشارقة الشارقة,,,,,,,,2023-12-26 08:37:23.595616,,,,,,,2023-12-26 08:37:23.595616,,false,false,false,false,false,,No,Limited Liability Company,971528988788,EMIRATES,,,,Sharjah Economic Development Department,Active,0,15,0,20,12,2023-12-26 08:37:23.595616,,,PRIVATE,,,,,,,,,,,,2023-12-26 08:37:23.595616,
fc538266-92d9-441d-af2e-acf903f55a51,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:15:06.498070,"صيانة المباني,","Buildings Maintenance,",CN-2129318,صيانات ذ.م.م,SYANAT L.L.C.,11105568,,878444,,,Abu Dhabi Department of Economic Development,White,binbishr@live.com,2016-04-28,2024-12-19,2024-12-19 00:00:00.000000,"غرب 4 جزيرة ابوظبي أبوظبي جزيرة ابوظبي, غرب 4, 0 : ~, مبنى, مريم على احمد",,,,,,,,2023-12-26 09:43:59.213651,,,,,,,2023-12-26 09:43:59.213651,,false,false,false,false,false,,No,Limited Liability Company,971506666456,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,,6,0,12,3,2023-12-26 09:43:59.213651,,,"*Salary stament, *Stop New Work Permit - WPS ,",,,,,,,,,,,,2023-12-26 09:43:59.213651,
fc533f49-6b9a-4219-94ca-1a30f49271ae,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:42:47.675651,"الوساطة في بيع العقارات وشرائها,الوساطة في تأجير العقارات,خدمات الإشراف الإداري للعقارات,","Real Estate buying &amp; selling Brokerage,Leasing Property Brokerage Agents,Real Estate Management Supervision Services,",743156,الشندغة للوساطة العقارية,AL SHINDAGHA REAL ESTATE BROKER,10613685,,1144727,,,Dubai Department of Economy & Tourism,White,dubai35377@gmail.com,2015-09-29,2024-09-28,2024-09-28 00:00:00.000000,Bur Dubai Al Wasl,,,,,,,,2023-12-26 09:43:45.642201,,,,,,,2023-12-26 09:43:45.642201,,false,false,false,false,false,,No,Establishments,,EMIRATES,,,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 09:43:45.642201,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 09:43:45.642201,
fc52f93b-d9c9-4797-8979-578b24304812,System,2024-03-24 01:53:26.823000,System,2024-07-17 09:13:25.931705,"بيع التحف الفنية - بالتجزئة, : بيع العطور  - بالتجزئة,تجارة الإكسسوارات النسائية,مكتب,","Retaillsale of Novelties, : Retai sale of Perfume,Selling Ladies Accessories,OFFICE,",548989,فزاع الملكى للعطور ذ م م شركة الشخص الواحد,FAZAA AL MALAKY PERFUMES LLC,11215800,Sharjah,588431,,,Sharjah Economic Development Department,White,,2006-12-06,2022-12-05,2022-12-05 00:00:00.000000,الشارقة-بوطينة/الشارقة-شارع العروبة -محل رقم 203 طابق رقم 2 ملك محمد امين حسن محمد مباشري,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Single Person Company,00971504906677,,,,,Sharjah Economic Development Department,Expired,0,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,"*Salary stament, *Stopped For Expired Labour Card For more than 6 months, *Stop New Work Permit - WPS , *New Work Permit Block - expired cards,",,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc52ee8b-8bd5-4688-8f07-fb53753a112b,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:31:32.256766,"بيع الملابس النسائية الجاهزة - بالتجزئة, :","Retail sale of Women Ready-made Clothes, :",94643,الشامسي هولدينجز ش .  - ذ.م.م / فرع2,AL SHAMSI HOLDINGS L..L..C/ BRANCH 2 - L.L.C,11293949,Dubai,,,,Ajman Department of Economic Development,White,,2018-03-24,2022-01-29,2022-01-29 00:00:00.000000,037 CITY CENTER AJMAN   الجرف2,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,Yes,Limited Liability Company,,,,,,Ajman Department of Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc52bbfa-2a67-4a38-8518-6148ad3c4a05,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:42:47.675651,"تركيب الأدوات والتمديدات الصحية,أعمال تبليط الأرضيات والجدران,تركيب الزجاج وأشغال الألمنيوم في المباني وصيانتها,تركيب الأسقف المعلقة و القواطع الخفيفة,إصلاح وصيانة التمديدات والتركيبات الكهربائية,اعمال البلاستر,أعمال تركيب أحواض السباحة,أعمال النجارة و تركيب الأرضيات  الخشبية,اعمال الاصباغ والدهانات,تركيب  انظمة التكييف والتهوية وتنقية الهواء وصيانتها,","Plumbing &amp; Sanitary Installation,Floor &amp; Wall Tiling Works,Glass &amp; Aluminum Installation &amp; Maintenance,False Ceiling &amp; Light Partitions Installation,Electrical Fittings &amp; Fixtures Repairing &amp; Maintenance,Plaster Works,Swimming Pools Installation Works,Carpentry &amp; wood Flooring Works,Painting Contracting,Air-Conditioning, Ventilations &amp; Air Filtration Systems Installation &amp; Maintenance,",967681,تشمستر للخدمات الفنية ش.ذ.م.م,TECHMASTER TECHNICAL SERVICES L.L.C,11708458,,1429100,,,Dubai Department of Economy & Tourism,White,admin@carton-pack.com,2021-07-15,2024-07-14,2024-07-14 00:00:00.000000,Bur Dubai Al BadaA,,,,,,,,2023-12-26 08:37:59.104884,,,,,,,2023-12-26 08:37:59.104884,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,,,Dubai Department of Economic Development,Active,,10,0,10,10,2023-12-26 08:37:59.104884,,,PRIVATE,,,,,,,,,,,,2023-12-26 08:37:59.104884,
fc529a56-9a1e-4828-814a-51fe68f54e0f,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:27:08.671982,": الاستثمار في المشروعات  التجارية وتأسيسها وادارتها,الاستثمار في المشروعات  الصناعية وتأسيسها وادارتها,الاستثمار في المشروعات  الزراعية وتأسيسها وادارتها,الاستثمار في المشروعات السياحية و تأسيسها و إدارته,الاستثمار في مشروعات تجارة التجزئة وتأسيسها وادارت,",": Investment in Commercial Enterprises &amp; Management,Investment in Industrial Enterprises &amp; Management,Investment in Agricultural Enterprises &amp; Managemen,Investment in Tourist Enterprises &amp; Management,Investment in Retail Trade Enterprises &amp; Managemen,",815748,ضمان نور للاستثمار ذ.م.م,DAMAN NOOR INVESTMENT L.L.C,11318572,Dubai,,,,Dubai Department of Economy & Tourism,White,shahab4696@gmail.com,2018-10-04,2023-10-02,2023-10-02 00:00:00.000000,Deira Port Saeed,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Single Person Company,,,,,,Dubai Department of Economic Development,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc51ad4d-6c67-4ebd-91e4-1ad6b0b7d0c7,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:45:50.508322,": تجارة العطور ومستحضرات التجميل,تجارة العود والبخور والطيب,",": Perfumes &amp; Cosmetics Trading,Agarwood &amp; Incense Trading,",852689,الطيبين  للبخور,ALTAYBEEN AGARWOOD AND INCENSE TRADING,11419379,Dubai,1057721,,,Dubai Department of Economy & Tourism,White,ALHARETH.DXB@GMAIL.COM,2019-09-14,2023-09-14,2023-09-14 00:00:00.000000,Bur Dubai Jumeira 3  Not Available,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,,EMIRATES,,,,Dubai Department of Economic Development,Expired,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc518f30-363e-4806-8188-e5eeb119b916,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:01:17.548053,"Not Applicable,Not Applicable,Not Applicable,","General Trading,Management Consultancies,IT Infrastructure,",27760,أورينتويل إنترناشونال - ش م ح,ORIENTWEL INTERNATIONAL - FZCO,12084823,,,,,Dubai Silicon Oasis,White,,2023-03-14,2024-03-13,2024-03-13 00:00:00.000000,DSO,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Free Zone Company,,,,,,DSO,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc5187bf-18d0-4541-bc8a-5b86a7a0d5e1,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:02:52.465603,"بيع العطور ومستحضرات التجميل بالتجزئة,بيع أي نوع من أنواع المنتجات بالتجزئة عن طريق البريد,بيع أي نوع من أنواع المنتجات بالتجزئة عن طريق الانترنت,البيع المباشر عن طريق التليفزيون والإذاعة والهاتف,مزادات البيع بالتجزئة على الانترنت,خدمات الإستشارات الإستراتيجية,","Retail sale of perfumery and cosmetic articles,Retail sale of any kind of product by mail order,Retail sale of any kind of product over the internet,Direct sale via television, radio and telephone,Internet retail auctions,Strategy advisory services,",2218258.01,ألبا ميديكال ذ م م,ALBA Medical LLC,11852842,,,,,Sharjah Media City,White,hayoushe@gmail.com,2022-03-14,2025-03-13,2025-03-13 00:00:00.000000,"Al Messaned, Al Bataeh, Sharjah, United Arab Emirates.",,,,,,,,2023-12-26 09:44:02.565907,,,,,,,2023-12-26 09:44:02.565907,,false,false,false,false,false,,No,Limited Liability Company,,,,,,Sharjah Media City,Active,,,,,,2023-12-26 09:44:02.565907,,,,,,,,,,,,,,,2023-12-26 09:44:02.565907,
fc50e253-e1f6-4224-bfca-3ffe16c870a3,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:49:28.090004,": ,",": Holding Company,",3204,نت ويرك انترناشيونال هولدينج 1 ليمتد,Network International Holding 1 Limited,11440267,Dubai,,,,Dubai International Financial Center,White,,2019-03-19,2024-03-18,2024-03-18 00:00:00.000000,"Unit  GV-00-03-01-BC-10-0 , Level 1,Gate Village Building 3,Dubai International Financial Centre,Uni",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Private Shareholding Company,,,,,,DIFC,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc505864-3122-4428-a94f-6bf7e4c93910,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:29:49.147673,"مطعم,تعهدات تزويد بالوجبات الغذائية الجاهزة,تحضير الوجبات الخفيفة,","Restaurant,Catering Services,Cafeteria,",973297,مطعم راجان سويت اند سناكس ذ.م.م,RAJAN SWEETS AND SNACKS RESTAURANT L.L.C,11714907,,1247261,,,Dubai Department of Economy & Tourism,White,,2021-08-10,2024-08-09,2024-08-09 00:00:00.000000,Bur Dubai Al Quoz Industrial Area 3,,,,,,,,2023-12-26 09:43:11.500849,,,,,,,2023-12-26 09:43:11.500849,,false,false,false,false,false,,No,Limited Liability Company,,SYRIA,,,,Dubai Department of Economic Development,Active,,19,0,25,18,2023-12-26 09:43:11.500849,,,"*Transaction of Labour Card is pending in MOL,",,,,,,,,,,,,2023-12-26 09:43:11.500849,
fc502582-398a-4929-a14d-6d6a38c87271,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:27:08.671982,"الاستشارات الضريبية,","Tax Consultancy,",CN-3873014,تشارترد هاوس للاستشارات الضريبية ذ.م.م,CHARTERED HOUSE TAX CONSULTANCY L.L.C.,11607508,Dubai,1175886,,,Abu Dhabi Department of Economic Development,White,,2021-01-10,2024-01-10,2024-01-10 00:00:00.000000,"جزيرة ابوظبي, غرب 10, 0 : ~, مبنى, الشيخ حامد أحمد بن حامد  و اخرين غرب 10 جزيرة ابوظبي أبوظبي",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Limited Liability Company,971567899734,,,,,Abu Dhabi Department for Economic Development,Active,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc4ff939-a4cd-423b-818a-6ecc99336092,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:01:17.548053,": Holding Company,",": Holding Company,",6271,اليكورن الهند اس بي في القابضة المحدودة,Alicorn India SPV Holding Limited,12000984,,,,,Dubai International Financial Center,White,,2022-11-11,2024-11-10,2024-11-10 00:00:00.000000,"Unit C1404, Level 14,Burj Daman,Dubai International Financial Centre,United Arab Emirates",,,,,,,,2024-01-10 06:34:06.888144,,,,,,,2024-01-10 09:19:20.762549,,false,false,false,false,false,,No,Private Shareholding Company,,,,,,DIFC,Active,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2024-01-09 18:41:08.138000,
fc4fe345-0bf9-43b3-bb71-cf53c95e29d2,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:55:36.814754,"Not Applicable,Not Applicable,","Commercial Brokers,Personal Sport Coaching Services,",35665,فيتنس لينك كوتشينج - ش م ح,FITNESSLINK COACHING - FZCO,12202287,,,,,Dubai Silicon Oasis,White,,2023-10-04,2024-10-03,2024-10-03 00:00:00.000000,DSO,,,,,,,,2023-12-26 09:43:48.949702,,,,,,,2023-12-26 09:43:48.949702,,false,false,false,false,false,,No,Free Zone Company,,,,,,DSO,Active,,,,,,2023-12-26 09:43:48.949702,,,,,,,,,,,,,,,2023-12-26 09:43:48.949702,
fc4f67b7-5c98-44de-837e-be644aa7835c,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:49:28.090004,"استشارات الاغذية والألبان,","Food &amp; Dairy Consultant,",727410,تشيك سيفتي فيرست ليمتد (فرع دبى),CHECK SAFETY FIRST LIMITED (DUBAI BRANCH),10920281,Dubai,845938,,,Dubai Department of Economy & Tourism,White,,2015-02-18,2024-02-17,2024-02-17 00:00:00.000000,Bur Dubai Trade Centre 1,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Branch of a foreign establishment,,EMIRATES,,97144229831,,Dubai Department of Economic Development,Active,,37,1,41,35,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc4f38d9-7f81-4fd6-abf4-1614f92302c0,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:26:25.560575,": خدمات الإشراف الإداري للعقارات,الوساطة في بيع العقارات وشرائها,الوساطة في تأجير العقارات,",": Real Estate Management Supervision Services,Real Estate Buying &amp; Selling Brokerage,Leasing Property Brokerage Agents,",828222,الروافد للعقارات ش.ذ.م.م,AL RWAFID REAL ESTATE L.L.C,11339920,,,,,Dubai Department of Economy & Tourism,White,shajicholakkal@proton.me,2019-03-04,2024-03-03,2024-03-03 00:00:00.000000,Deira Oud Al Muteena 3,,,,,,,,,,,,,,,,,,,,,false,,No,Single Person Company,,,,,,Dubai Department of Economic Development,Active,,,,,,,,,,,,,,,,,,,,,,
fc4f324b-d9aa-4694-a0ad-c79f29f05d4b,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:49:28.090004,"صالة ألعاب لتسلية الأطفال,","Kids Amusement Arcade,",1212530,صالة العاب وندر هاوس لتسلية الاطفال ش.ذ.م.م,WONDER HOUSE KIDS AMUSEMENT ARCADE L.L.C,12129304,,,,,Dubai Department of Economy & Tourism,White,yufei3830@gmail.com,2023-07-25,2024-07-24,2024-07-24 00:00:00.000000,New Dubai New Dubai,,,,,,,,2023-12-26 08:38:04.778158,,,,,,,2023-12-26 08:38:04.778158,,false,false,false,false,false,,No,Limited Liability Company,,,,,,TRAKHEES-Department of Planning and Development,Active,,,,,,2023-12-26 08:38:04.778158,,,,,,,,,,,,,,,2023-12-26 08:38:04.778158,
fc4f2ace-ccff-4dbb-b947-d3c5f6a890c0,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:34:21.879591,"بيع المنسوجات والأقمشة  - بالتجزئة,بيع الملابس النسائية الجاهزة - بالتجزئة,","Retail sale of textiles and fabrics,Retail sale of Women Ready-made Clothes,",CN-1704170,نسيم قندهار لبيع الاقمشة والملابس النسائية الجاهزة,NASEEM QANDAHAR LADIES TEXTILES & READYMADE GARMENTS TRADING,10973282,,798768,,,Abu Dhabi Department of Economic Development,White,,2013-12-12,2024-05-01,2024-05-01 00:00:00.000000,"اليحر, الواحة العامرة - قطعة 18, الشارع الثاني, بناية - الشعيفي محمد مبارك سبت الخيلي الواحة العامرة - قطعة 18 اليحر العين",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,971506836285,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,,15,0,15,14,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc4ea1a5-c30b-4fed-908f-42f7a3c4a345,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:53:29.789478,": قص وتصفيف الشعر والحلاقة للرجال,",": Men Hairdressing,Trimming and Styling,",CN-4478041,صالون ياسمين الشام للرجال,YASMIN ALSHAAM GENTS SALON,11881296,Dubai,1385662,,,Abu Dhabi Department of Economic Development,White,,2022-05-22,2023-05-21,2023-05-21 00:00:00.000000,"الزاهية, شرق 16_1, 0 : ~, مبنى, مرشد على مرشد شرق 16_1 الزاهية أبوظبي",,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,00971506913200,,,,,Abu Dhabi Department for Economic Development,Expired,,-1,-1,-1,-1,2023-12-26 13:55:43.718526,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc4e030e-c89f-4609-a9d3-a6c662f04408,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:41:20.901419,",Petrochemicals Trading,Rubber Trading,Plastic &amp; Nylon Raw Materials Trading,Construction Equipment &amp; Machinery Trading,Heavy Equipment &amp; Machinery Spare Parts Trading,","Building &amp; Construction Materials Trading,Petrochemicals Trading,Rubber Trading,Plastic &amp; Nylon Raw Materials Trading,Construction Equipment &amp; Machinery Trading,Heavy Equipment &amp; Machinery Spare Parts Trading,",DMCC-493369,نيكس انترناشونال تريدينغ م.د.م.س,NYX INTERNATIONAL TRADING DMCC,11469422,,,,,Dubai Multi Commodities Centre,White,,2018-07-05,2024-07-04,2024-07-04 00:00:00.000000,DMCC,,,,,,,,2023-12-26 08:37:49.181690,,,,,,,2023-12-26 08:37:49.181690,,false,false,false,false,false,,No,Limited Liability Company,,,,,,DMCC,Active,,,,,,2023-12-26 08:37:49.181690,,,,,,,,,,,,,,,2023-12-26 08:37:49.181690,
fc4d7bf1-2aca-4213-b838-bf229272c06f,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:34:21.879591,"أعمال تركيبات الألمنيوم,أعمال تركيبات الالواح الزجاجية,","Aluminium Installation Works,Glass Plates Installation Works,",20641,الفراس للألمنيوم,AL FERAS Aluminum workshop,11742112,,495445,,,Ras Al Khaimah Department of Economic Development,White,firas.lm10@gmail.com,2003-06-03,2024-10-03,2024-10-03 00:00:00.000000,شارع الطرفة    القصيدات,,,,,,,,2023-12-26 09:43:48.831214,,,,,,,2023-12-26 09:43:48.831214,,false,false,false,false,false,,No,Limited Liability Company,,EMIRATES,,,,Ras Al Khaimah Department of Economic Development,Active,,18,0,18,15,2023-12-26 09:43:48.831214,,,PRIVATE,,,,,,,,,,,,2023-12-26 09:43:48.831214,
fc4c7229-074e-41e9-b3f6-4153febf1f61,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:01:17.548053,"تجارة المواد الغذائية المعلبة و المحفوظة - بالجملة,تجارة المواد الغذائية الطازجة - بالجملة,تجارة المواد الغذائية العضوية - بالجملة,مجمع إستهلاكي (سوبرماركت),استيراد,تصدير, : تجارة المواد الغذائية الصحية - بالجملة,تجارة المواد الغذائية المجمدة - بالجملة,بيع شرائح  الهواتف الاكترونية- بالتجزئة,","Wholesale of Canned and Preserved Foodstuff Trading,Wholesale of Fresh Foodstuff Trading,Wholesale of organic food Trading,Super Market,Importing,Exporting, : Wholesale of Healthy Foodstuff Trading,Wholesale of Frozen Foodstuff Trading,SIM Trading,",37102,سوبرماركت ظهير المدينة ذ.م.م,ZAHEER AL MADINA SUPER MARKET L.L.C,11245981,Dubai,784360,,,Ajman Department of Economic Development,White,,2004-03-24,2022-04-15,2022-04-15 00:00:00.000000,1 Al Ghumlasi   ليوارة1,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Establishments,00971555187564,EMIRATES,,,,Ajman Department of Economic Development,Expired,,14,1,14,11,2023-12-26 13:55:43.718526,,,PRIVATE,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc4b7247-ee59-4735-ae7c-0668a70e5678,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:37:36.189452,"غسيل وتنظيف وتشحيم المركبات (محطة),","Vehicles Washing and Lubricating (Station),",CN-2862295,1110  لخدمة السيارات,1110  CAR SERVICE,11416923,,1054990,,,Abu Dhabi Department of Economic Development,White,alain.ssc1@gmail.com,2019-09-03,2024-11-16,2024-11-16 00:00:00.000000,"النقلة المنطقة الصناعية العين المنطقة الصناعية, النقلة, 10 : العاشر, مبنى, السيد خالد خميس على سلطان  و اخرين",,,,,,,,2023-12-26 09:43:55.159728,,,,,,,2023-12-26 09:43:55.159728,,false,false,false,false,false,,No,Establishments,00971504710909,EMIRATES,,,,Abu Dhabi Department for Economic Development,Active,,6,0,6,1,2023-12-26 09:43:55.159728,,,PRIVATE,,,,,,,,,,,,2023-12-26 09:43:55.159728,
fc4b62ec-2409-4b74-afa9-15869bfb26e2,System,2024-03-24 01:53:26.823000,System,2024-03-25 19:53:29.789478,"صناعة أثاث المطابخ,","Kitchen Furniture Manufacturing,",1134997,الظافر لصناعة اثاث  وتركيبات  المطابخ شركة الشخص الواحد  ذ.م.م,ALZAAFAR KITCHEN CABINETS & FIXTURES MANUFACTURING CO. L.L.C,11989006,Dubai,,,,دائرة الأقتصاد والسياحة دبى,White,zaf4@ymail.com,2023-01-03,2024-01-02,2024-01-02 00:00:00.000000,Bur Dubai Al Fahedy,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,لا,شركة الشخص الواحد ش.ش.و,,,,,,دائرة التنمية الاقتصادية في دبي,فعال,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
fc4b3829-1bee-4dc2-b145-29c917e93b1f,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:36:53.898398,"خدمات إدارة المشاريع,","Project Management Services,",1218658,مؤسسة العيوون لخدمات إدارة المشاريع,ALEYOON PROJECT MANAGEMENT SERVICES EST.,12134823,,1877507,,,Dubai Department of Economy & Tourism,White,mwasfy500@gmail.com,2023-08-03,2024-08-02,2024-08-02 00:00:00.000000,Bur Dubai Al Fahedy,,,,,,,,2023-12-26 08:38:12.697536,,,,,,,2023-12-26 08:38:12.697536,,false,false,false,false,false,,No,Establishments,,EMIRATES,,971503612171,,Dubai Department of Economic Development,Active,,-1,-1,-1,-1,2023-12-26 08:38:12.697536,,,No active owners;No Authorized owner;No Active ESignature card; Please update missing information in Tasheel.,,,,,,,,,,,,2023-12-26 08:38:12.697536,
fc4a4472-8d1f-43c4-b007-b72ecc3fb218,System,2024-03-24 01:53:26.823000,System,2024-03-25 20:21:39.195291,": Information Technology Consultants,",": Information Technology Consultants,",5297,ويندسور رويالتيز - ش م ح,WINDSOR ROYALTIES - FZCO,11608793,Dubai,,,,Dubai Silicon Oasis,White,,2020-12-30,2021-12-29,2021-12-29 00:00:00.000000,DSO,,,,,,,,2023-12-26 13:55:41.931009,,,,,,,2023-12-26 13:55:42.231408,,false,false,false,false,false,,No,Free Zone Company,,,,00971503124863,,DSO,Expired,,,,,,2023-12-26 13:55:43.718526,,,,,,,,,,,,,,,2023-12-26 13:55:44.013901,
